key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
2600,,data/se/mamizou/2600.wav,0.9,1,true,
2601,,data/se/mamizou/2601.wav,0.9,1,true,
2602,,data/se/mamizou/2602.wav,0.9,1,true,
2603,,data/se/common/h027.wav,0.9,1,true,
2604,,data/se/mamizou/2604.wav,0.8,1,true,
2605,,data/se/mamizou/2605.wav,0.9,1,true,
2606,,data/se/mamizou/2606.wav,0.9,1,true,
2607,,data/se/common/h026.wav,0.9,1,true,
2608,,data/se/common/h003.wav,0.9,1,true,
2609,,data/se/mamizou/2609.wav,0.7,1,true,
2610,,data/se/mamizou/2610.wav,1,1,true,
2611,,data/se/mamizou/2611.wav,0.7,1,true,
2612,,data/se/mamizou/2612.wav,0.7,1,true,
2613,,data/se/mamizou/2613.wav,0.8,1,true,
2614,,data/se/mamizou/2614.wav,0.9,1,true,
2615,,data/se/mamizou/2615.wav,0.9,1,true,
2616,,data/se/common/h003.wav,0.9,1,true,
2617,,data/se/mamizou/2617.wav,0.9,1,true,
2618,,data/se/common/h003.wav,0.9,1,true,
2619,,data/se/mamizou/2619.wav,0.9,1,true,
2620,,data/se/mamizou/2620.wav,0.7,1,true,
2621,,data/se/mamizou/2621.wav,0.8,1,true,
2622,,data/se/mamizou/2622.wav,0.9,1,true,
2623,,data/se/mamizou/2623.wav,0.9,1,true,
2624,,data/se/common/h003.wav,0.9,1,true,
2625,,data/se/mamizou/2625.wav,0.7,1,true,
2626,,data/se/common/s022.wav,0.8,1,true,
2627,,data/se/mamizou/2627.wav,0.7,1,true,
2628,,data/se/mamizou/2628.wav,0.9,1,true,
2629,,data/se/mamizou/2629.wav,0.9,1,true,
2630,,data/se/common/h004.wav,0.9,1,true,
2631,,data/se/mamizou/2631.wav,0.9,1,true,
2632,,data/se/common/s010_2.wav,0.9,1,true,
2633,,data/se/mamizou/2619.wav,0.9,1,true,
2634,,data/se/mamizou/2627.wav,0.7,1,true,
2635,,data/se/common/s022.wav,0.8,1,true,
2636,,data/se/mamizou/2636.wav,0.9,1,true,
2637,,data/se/mamizou/2637.wav,0.9,1,true,
2638,,data/se/mamizou/2638.wav,0.8,1,true,
2639,,data/se/mamizou/2639.wav,0.9,1,true,
2640,,data/se/mamizou/2640.wav,0.7,1,true,
2641,,data/se/mamizou/2641.wav,0.7,1,true,
2642,,data/se/mamizou/2642.wav,0.8,1,true,
2643,,data/se/mamizou/2643.wav,1,1,true,
2644,,data/se/mamizou/2644.wav,1,1,true,
2645,,data/se/mamizou/2645.wav,0.9,1,true,
2646,,data/se/mamizou/2621.wav,0.8,1,true,
2647,,data/se/mamizou/2647.wav,0.9,1,true,
2648,,data/se/common/h003.wav,0.9,1,true,
2649,,data/se/mamizou/2627.wav,0.9,1,true,
2650,,data/se/mamizou/2650.wav,0.9,1,true,
2651,,data/se/common/h003.wav,0.9,1,true,
2652,,data/se/mamizou/2652.wav,0.9,1,true,
2653,,data/se/common/h003.wav,0.9,1,true,
2654,,data/se/mamizou/2654.wav,0.9,1,true,
2655,,data/se/mamizou/2655.wav,0.9,1,true,
2656,,data/se/mamizou/2605.wav,0.9,1,true,
2657,,data/se/common/s064.wav,0.8,1,true,
2660,,data/se/mamizou/2660.wav,0.9,1,true,
2661,,data/se/mamizou/2661.wav,0.9,1,true,
2662,,data/se/mamizou/2662.wav,1,1,true,
2663,,data/se/mamizou/2663.wav,0.9,1,true,
2664,,data/se/mamizou/2664.wav,0.5,1,true,
2665,,data/se/mamizou/2637.wav,0.9,1,true,
2666,,data/se/mamizou/2627.wav,0.9,1,true,
2667,,data/se/mamizou/2667.wav,0.9,1,true,
2668,,data/se/mamizou/2668.wav,0.9,1,true,
2669,,data/se/mamizou/2669.wav,0.9,1,true,
2670,,data/se/mamizou/2670.wav,0.9,1,true,
2671,,data/se/mamizou/2627.wav,0.7,1,true,
2672,,data/se/mamizou/2672.wav,0.9,1,true,
2673,,data/se/mamizou/2673.wav,1,1,true,
,,,,,,
2690,,data/se/mamizou/2690.wav,0.7,1,true,
2691,,data/se/mamizou/2691.wav,0.7,1,true,
2692,,data/se/mamizou/2692.wav,0.7,1,true,
2693,,data/se/mamizou/2693.wav,0.9,1,true,
,,,,,,
,,,,,,
2674,,data/se/mamizou/2674.wav,0.9,1,true,
2675,,data/se/mamizou/2619.wav,0.9,1,true,
