key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
4200,,data/se/tenshi/4200.wav,0.9,1,true,
4201,,data/se/common/h001.wav,0.9,1,true,
4202,,data/se/tenshi/4202.wav,0.9,1,true,
4203,,data/se/common/h073_3.wav,0.9,1,true,
4204,,data/se/tenshi/4204.wav,0.9,1,true,
4205,,data/se/common/h003.wav,0.9,1,true,
4206,,data/se/tenshi/4206.wav,0.9,1,true,
4207,,data/se/common/h073_3.wav,0.9,1,true,
4208,,data/se/tenshi/4208.wav,0.9,1,true,
4209,,data/se/common/h073_3.wav,0.9,1,true,
4210,,data/se/tenshi/4210.wav,0.9,1,true,
4211,,data/se/common/h073_3.wav,0.9,1,true,
4212,,data/se/tenshi/4212.wav,0.9,1,true,
4213,,data/se/tenshi/4213.wav,0.8,1,true,
4214,,data/se/tenshi/4214.wav,0.9,1,true,
4215,,data/se/common/h073_3.wav,0.9,1,true,
4216,,data/se/tenshi/4216.wav,0.7,1,true,
4217,,data/se/tenshi/4217.wav,0.9,1,true,
4218,,data/se/common/h003.wav,0.9,1,true,
4219,,data/se/tenshi/4219.wav,0.9,1,true,
4220,,data/se/common/h003.wav,0.9,1,true,
4221,,data/se/tenshi/4221.wav,0.9,1,true,
4222,,data/se/common/h003.wav,0.9,1,true,
4223,,data/se/tenshi/4223.wav,0.8,1,true,
4224,,data/se/common/s011_2.wav,0.9,1,true,
4225,,data/se/tenshi/4225.wav,0.9,1,true,
4226,,data/se/tenshi/4226.wav,0.9,1,true,
4227,,data/se/common/h003.wav,0.9,1,true,
4228,,data/se/common/h003.wav,0.9,1,true,
4229,,data/se/tenshi/4229.wav,1,1,true,
4230,,data/se/tenshi/4230.wav,0.9,1,true,
4231,,data/se/tenshi/4231.wav,0.9,1,true,
4232,,data/se/common/h073_3.wav,0.9,1,true,
4233,,data/se/common/h001.wav,0.9,1,true,
4234,,data/se/tenshi/4233.wav,0.9,1,true,
4235,,data/se/tenshi/4234.wav,0.9,1,true,
4236,,data/se/tenshi/4235.wav,0.9,1,true,
4237,,data/se/common/h003.wav,0.9,1,true,
4238,,data/se/tenshi/4237.wav,0.9,1,true,
4239,,data/se/common/s064.wav,0.8,1,true,
4240,,data/se/tenshi/4240.wav,0.9,1,true,
4241,,data/se/tenshi/4241.wav,0.9,1,true,
4242,,data/se/tenshi/4242.wav,0.9,1,true,
4243,,data/se/tenshi/4243.wav,0.9,1,true,
4244,,data/se/common/s004_3.wav,0.9,1,true,
4245,,data/se/tenshi/4245.wav,0.9,1,true,
4246,,data/se/tenshi/4246.wav,0.9,1,true,
4247,,data/se/common/s011_2.wav,0.9,1,true,
4248,,data/se/tenshi/4246.wav,0.9,1,true,
4249,,data/se/tenshi/4249.wav,0.9,1,true,
4250,,data/se/common/h003.wav,0.9,1,true,
4251,,data/se/tenshi/4257.wav,0.9,1,true,
4252,,data/se/common/h003.wav,0.9,1,true,
4253,,data/se/tenshi/4253.wav,0.9,1,true,
4263,,data/se/common/h003.wav,0.9,1,true,
4254,,data/se/tenshi/4254.wav,0.9,1,true,
4255,,data/se/tenshi/4255.wav,0.9,1,true,
4256,,data/se/common/h003.wav,0.9,1,true,
4257,,data/se/tenshi/4257.wav,0.9,1,true,
4258,,data/se/tenshi/4258.wav,1,1,true,
4259,,data/se/tenshi/4259.wav,0.9,1,true,
4260,,data/se/tenshi/4260.wav,0.9,1,true,
4261,,data/se/tenshi/4261.wav,0.9,1,true,
4262,,data/se/common/826.wav,0.9,1,true,
4263,,data/se/common/h003.wav,0.9,1,true,
4264,,data/se/tenshi/4264.wav,0.9,1,true,
4265,,data/se/common/s064.wav,0.8,1,true,
4266,,data/se/tenshi/4230.wav,0.9,1,true,
4267,,data/se/common/h073_3.wav,0.9,1,true,
4268,,data/se/tenshi/4268.wav,0.8,1,true,
4269,,data/se/common/s002.wav,0.9,1,true,
4270,,data/se/tenshi/4206.wav,0.9,1,true,
4271,,data/se/common/h073_3.wav,0.9,1,true,
4272,,data/se/tenshi/4210.wav,0.9,1,true,
4273,,data/se/common/h073_3.wav,0.9,1,true,
4274,,data/se/tenshi/4235.wav,0.9,1,true,
4275,,data/se/tenshi/4275.wav,0.9,1,true,
4276,,data/se/tenshi/4276.wav,0.9,1,true,
