key,name,path,volume,category,cue
type,string,string,float,integer,bool
,,,,,
3000,,data/se/kasen/3000.wav,1,1,true
3001,,data/se/common/h001.wav,0.9,1,true
3002,,data/se/kasen/3002.wav,0.8,1,true
3003,,data/se/common/h002.wav,0.9,1,true
3004,,data/se/kasen/3004.wav,0.8,1,true
3005,,data/se/common/h003.wav,0.9,1,true
3006,,data/se/kasen/3006.wav,0.9,1,true
3007,,data/se/common/h030.wav,1,1,true
3008,,data/se/kasen/3008.wav,0.9,1,true
3009,,data/se/common/h003.wav,0.9,1,true
3010,,data/se/kasen/3010.wav,0.8,1,true
3011,,data/se/common/h003.wav,0.9,1,true
3012,,data/se/kasen/3012.wav,0.9,1,true
3013,,data/se/common/h003.wav,0.9,1,true
3014,,data/se/common/h030.wav,1,1,true
3015,,data/se/kasen/3008.wav,0.9,1,true
3016,,data/se/common/h003.wav,0.9,1,true
3017,,data/se/kasen/3010.wav,0.9,1,true
3018,,data/se/common/h003.wav,0.9,1,true
3019,,data/se/kasen/3006.wav,0.9,1,true
3020,,data/se/common/h003.wav,0.9,1,true
3021,,data/se/kasen/3021.wav,1,1,true
3022,,data/se/common/s003.wav,1,1,true
3023,,data/se/kasen/3023.wav,0.6,1,true
3024,,data/se/kasen/3024.wav,0.9,1,true
3025,,data/se/common/h003.wav,0.9,1,true
3026,,data/se/kasen/3026.wav,0.9,1,true
3027,,data/se/kasen/3027.wav,0.9,1,true
3028,,data/se/kasen/3028.wav,0.9,1,true
3029,,data/se/common/s010_2.wav,0.9,1,true
3030,,data/se/kasen/3030.wav,0.9,1,true
3031,,data/se/kasen/3031.wav,0.9,1,true
3032,,data/se/common/s006_3.wav,1,1,true
3033,,data/se/kasen/3033.wav,0.9,1,true
3034,,data/se/kasen/3034.wav,1,1,true
3035,,data/se/kasen/3035.wav,0.9,1,true
3036,,data/se/common/h003.wav,0.9,1,true
3037,,data/se/common/h030.wav,1,1,true
3038,,data/se/kasen/3038.wav,0.7,1,true
3039,,data/se/kasen/3039.wav,0.7,1,true
3040,,data/se/kasen/3040.wav,0.9,1,true
3041,,data/se/kasen/3041.wav,0.9,1,true
3042,,data/se/common/h030.wav,1,1,true
3043,,data/se/kasen/3043.wav,0.8,1,true
3044,,data/se/common/h003.wav,0.9,1,true
3045,,data/se/kasen/3045.wav,0.9,1,true
3046,,data/se/kasen/3046.wav,0.9,1,true
3047,,data/se/common/h039_1.wav,0.9,1,true
3048,,data/se/kasen/3048.wav,0.9,1,true
3049,,data/se/common/h030.wav,1,1,true
3050,,data/se/kasen/3050.wav,0.9,1,true
3051,,data/se/kasen/3051.wav,1,1,true
3052,,data/se/kasen/3052.wav,1,1,true
3053,,data/se/kasen/3053.wav,1,1,true
3054,,data/se/kasen/3054.wav,0.9,1,true
3055,,data/se/kasen/3055.wav,0.9,1,true
3056,,data/se/kasen/3056.wav,0.9,1,true
3057,,data/se/kasen/3057.wav,0.9,1,true
3058,,data/se/kasen/3058.wav,0.9,1,true
3059,,data/se/kasen/3059.wav,0.9,1,true
3060,,data/se/kasen/3060.wav,0.9,1,true
3061,,data/se/kasen/3061.wav,0.9,1,true
3062,,data/se/kasen/3062.wav,0.9,1,true
3063,,data/se/kasen/3063.wav,0.9,1,true
3064,,data/se/common/h039_1.wav,0.9,1,true
3065,,data/se/kasen/3065.wav,0.9,1,true
3066,,data/se/common/h030.wav,1,1,true
3067,,data/se/common/h003.wav,0.9,1,true
3068,,data/se/kasen/3068.wav,0.9,1,true
3069,,data/se/kasen/3069.wav,0.9,1,true
3070,,data/se/kasen/3070.wav,0.9,1,true
3071,,data/se/kasen/3071.wav,0.9,1,true
3072,,data/se/kasen/3072.wav,0.9,1,true
3073,,data/se/kasen/3073.wav,0.9,1,true
3074,,data/se/kasen/3074.wav,0.9,1,true
3075,,data/se/kasen/3075.wav,0.9,1,true
3076,,data/se/kasen/3076.wav,0.9,1,true
3077,,data/se/common/s010_2.wav,0.9,1,true
3078,,data/se/kasen/3078.wav,0.9,1,true
3079,,data/se/common/s010_2.wav,0.9,1,true
3080,,data/se/kasen/3080.wav,0.8,1,true
3081,,data/se/kasen/3081.wav,0.9,1,true
