reimu,reimu,,udonge,15,50,0,0,0,35,0,0,0,0
marisa,marisa,,udonge,15,50,0,0,0,35,0,0,0,0
ichirin,ichirin,,udonge,15,50,0,0,0,35,0,0,0,0
hijiri,hijiri,,udonge,15,50,0,0,0,35,0,0,0,0
futo,futo,,udonge,15,50,0,0,0,35,0,0,0,0
miko,miko,,udonge,15,50,0,0,0,35,0,0,0,0
nitori,nitori,,udonge,15,50,0,0,0,35,0,0,0,0
koishi,koishi,,udonge,15,50,0,0,0,35,0,0,0,0
mamizou,mamizou,,udonge,15,50,0,0,0,35,0,0,0,0
kokoro,kokoro,,udonge,15,50,0,0,0,35,0,0,0,0
kasen,kasen,,udonge,15,50,0,0,0,35,0,0,0,0
mokou,mokou,,udonge,15,50,0,0,0,35,0,0,0,0
sinmyoumaru,sinmyoumaru,,udonge,15,50,0,0,0,35,0,0,0,0
usami,usami,,udonge,15,50,0,0,0,35,0,0,0,0
udonge,udonge,,udonge,15,50,0,0,0,35,0,0,0,0
doremy,doremy,,udonge,15,50,0,0,0,35,0,0,0,0
tenshi,tenshi,,udonge,15,50,0,0,0,35,0,0,0,0
yukari,yukari,,udonge,10,50,0,0,0,30,10,0,0,0
jyoon,jyoon,,udonge,15,50,0,0,0,35,0,0,0,0
reimu,reimu,,,30,0,0,0,0,70,0,0,0,0
marisa,marisa,,,30,0,0,0,0,70,0,0,0,0
ichirin,ichirin,,,30,0,0,0,0,70,0,0,0,0
hijiri,hijiri,,,30,0,0,0,0,70,0,0,0,0
futo,futo,,,30,0,0,0,0,70,0,0,0,0
miko,miko,,,30,0,0,0,0,70,0,0,0,0
nitori,nitori,,,30,0,0,0,0,70,0,0,0,0
koishi,koishi,,,30,0,0,0,0,70,0,0,0,0
mamizou,mamizou,,,30,0,0,0,0,70,0,0,0,0
kokoro,kokoro,,,30,0,0,0,0,70,0,0,0,0
kasen,kasen,,,30,0,0,0,0,70,0,0,0,0
mokou,mokou,,,30,0,0,0,0,70,0,0,0,0
sinmyoumaru,sinmyoumaru,,,30,0,0,0,0,70,0,0,0,0
usami,usami,,,30,0,0,0,0,70,0,0,0,0
udonge,udonge,,,30,0,0,0,0,70,0,0,0,0
doremy,doremy,,,30,0,0,0,0,70,0,0,0,0
tenshi,tenshi,,,30,0,0,0,0,70,0,0,0,0
yukari,yukari,,,30,0,0,0,0,50,20,0,0,0
jyoon,jyoon,,,30,0,0,0,0,70,0,0,0,0
