key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
2200,,data/se/nitori/2200.wav,0.8,1,true,
2201,,data/se/nitori/2201.wav,0.7,1,true,
2202,,data/se/nitori/2202.wav,0.8,1,true,
2203,,data/se/nitori/2203.wav,0.6,1,true,
2210,,data/se/nitori/2210.wav,0.6,1,true,
2211,,data/se/common/h001.wav,0.9,1,true,
2212,,data/se/nitori/2212.wav,0.5,1,true,
2213,,data/se/common/h001.wav,0.9,1,true,
2214,,data/se/nitori/2214.wav,0.7,1,true,
2215,,data/se/common/h003.wav,0.9,1,true,
2216,,data/se/nitori/2216.wav,0.8,1,true,
2217,,data/se/common/h030.wav,1,1,true,
2218,,data/se/nitori/2218.wav,0.8,1,true,
2219,,data/se/nitori/2219.wav,1,1,true,
2220,,data/se/nitori/2220.wav,0.7,1,true,
2221,,data/se/common/h030.wav,1,1,true,
2222,,data/se/nitori/2222.wav,1,1,true,
2223,,data/se/nitori/2223.wav,0.9,1,true,
2224,,data/se/common/h030.wav,1,1,true,
2225,,data/se/nitori/2225.wav,0.9,1,true,
2226,,data/se/common/h003.wav,0.9,1,true,
2227,,data/se/nitori/2227.wav,0.8,1,true,
2228,,data/se/common/h030.wav,1,1,true,
2229,,data/se/nitori/2229.wav,0.7,1,true,
2230,,data/se/common/s002.wav,0.9,1,true,
2231,,data/se/nitori/2231.wav,0.8,1,true,
2232,,data/se/nitori/2232.wav,0.9,1,true,
2233,,data/se/common/s002.wav,0.9,1,true,
2250,,data/se/nitori/2255.wav,0.8,1,true,
2251,,data/se/nitori/2251.wav,0.6,1,true,
2252,,data/se/nitori/2252.wav,0.5,1,true,
2253,,data/se/nitori/2253.wav,0.9,1,true,
2254,,data/se/nitori/2254.wav,0.9,1,true,
2255,,data/se/nitori/2255.wav,0.8,1,true,
2256,,data/se/nitori/2256.wav,0.9,1,true,
2257,,data/se/nitori/2257.wav,0.9,1,true,
2258,,data/se/nitori/2258.wav,0.9,1,true,
2259,,data/se/nitori/2259.wav,0.8,1,true,
2260,,data/se/common/h003.wav,0.9,1,true,
2261,,data/se/nitori/2261.wav,0.9,1,true,
2262,,data/se/nitori/2262.wav,0.9,1,true,
2263,,data/se/common/h030.wav,1,1,true,
2264,,data/se/nitori/2264.wav,0.8,1,true,
2265,,data/se/nitori/2265.wav,0.8,1,true,
2266,,data/se/common/h030.wav,1,1,true,
2267,,data/se/nitori/2270.wav,0.9,1,true,
2268,,data/se/common/h039_1.wav,0.9,1,true,
2269,,data/se/nitori/2269.wav,0.7,1,true,
2270,,data/se/nitori/2270.wav,0.9,1,true,
2271,,data/se/common/h039_1.wav,0.9,1,true,
2300,,data/se/nitori/2255.wav,0.8,1,true,
2301,,data/se/nitori/2301.wav,0.7,1,true,
2302,,data/se/nitori/2302.wav,0.9,1,true,
2303,,data/se/common/h030.wav,1,1,true,
2304,,data/se/nitori/2304.wav,0.9,1,true,
2305,,data/se/nitori/2305.wav,0.7,1,true,
2306,,data/se/nitori/2306.wav,0.9,1,true,
2307,,data/se/nitori/2270.wav,0.8,1,true,
2308,,data/se/common/h039_1.wav,0.9,1,true,
2309,,data/se/nitori/2309.wav,0.9,1,true,
2310,,data/se/nitori/2310.wav,0.9,1,true,
2311,,data/se/nitori/2311.wav,0.9,1,true,
2312,,data/se/common/h003.wav,0.9,1,true,
2313,,data/se/nitori/2313.wav,0.9,1,true,
2314,,data/se/common/h003.wav,0.9,1,true,
2315,,data/se/nitori/2315.wav,0.9,1,true,
,,,,,,
2350,,data/se/nitori/2350.wav,0.9,1,true,
2351,,data/se/common/h003.wav,0.9,1,true,
2352,,data/se/nitori/2352.wav,0.7,1,true,
2353,,data/se/nitori/2353.wav,0.9,1,true,
2354,,data/se/nitori/2270.wav,0.9,1,true,
2355,,data/se/nitori/2355.wav,0.9,1,true,
2356,,data/se/common/h039_1.wav,0.9,1,true,
2357,,data/se/nitori/2357.wav,0.7,1,true,
,,,,,,
2390,,data/se/nitori/2390.wav,0.9,1,true,
2391,,data/se/nitori/2391.wav,0.5,1,true,
2392,,data/se/nitori/2392.wav,0.9,1,true,
2393,,data/se/nitori/2393.wav,0.9,1,true,
