key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
3800,,data/se/udonge/3800.wav,0.9,1,true,
3801,,data/se/common/h001.wav,0.9,1,true,
3802,,data/se/udonge/3800.wav,0.9,1,true,
3803,,data/se/common/h001.wav,0.9,1,true,
3804,,data/se/udonge/3804.wav,0.8,1,true,
3805,,data/se/common/h003.wav,0.9,1,true,
3806,,data/se/udonge/3804.wav,0.8,1,true,
3807,,data/se/common/h003.wav,0.9,1,true,
3808,,data/se/udonge/3808.wav,0.9,1,true,
3809,,data/se/common/h003.wav,0.9,1,true,
3810,,data/se/udonge/3808.wav,0.9,1,true,
3811,,data/se/common/h003.wav,0.9,1,true,
3812,,data/se/udonge/3812.wav,0.8,1,true,
3813,,data/se/common/h004.wav,0.9,1,true,
3814,,data/se/udonge/3812.wav,0.8,1,true,
3815,,data/se/common/h004.wav,0.9,1,true,
3816,,data/se/udonge/3816.wav,0.9,1,true,
3817,,data/se/udonge/3817.wav,0.8,1,true,
3818,,data/se/common/s004_5.wav,1,1,true,
3819,,data/se/udonge/3816.wav,0.9,1,true,
3820,,data/se/udonge/3817.wav,0.8,1,true,
3821,,data/se/common/s004_5.wav,1,1,true,
3822,,data/se/udonge/3822.wav,0.9,1,true,
3823,,data/se/common/h003.wav,0.9,1,true,
3824,,data/se/udonge/3812.wav,0.8,1,true,
3825,,data/se/common/h004.wav,0.9,1,true,
3826,,data/se/udonge/3826.wav,0.9,1,true,
3827,,data/se/common/h003.wav,0.9,1,true,
3828,,data/se/udonge/3828.wav,0.9,1,true,
3829,,data/se/common/s004_5.wav,1,1,true,
3830,,data/se/udonge/3830.wav,0.9,1,true,
3831,,data/se/common/h003.wav,0.9,1,true,
3832,,data/se/udonge/3828.wav,0.9,1,true,
3833,,data/se/common/s004_5.wav,1,1,true,
3834,,data/se/udonge/3834.wav,0.8,1,true,
3835,,data/se/common/s002.wav,0.9,1,true,
3836,,data/se/udonge/3836.wav,0.9,1,true,
3837,,data/se/common/s003.wav,0.9,1,true,
3838,,data/se/udonge/3838.wav,0.9,1,true,
3839,,data/se/udonge/3839.wav,0.9,1,true,
3840,,data/se/common/s004_3.wav,0.9,1,true,
3841,,data/se/udonge/3841.wav,0.9,1,true,
3842,,data/se/udonge/3842.wav,0.9,1,true,
3843,,data/se/common/s004_3.wav,0.9,1,true,
3844,,data/se/udonge/3834.wav,0.8,1,true,
3845,,data/se/common/s002.wav,0.9,1,true,
3846,,data/se/udonge/3846.wav,0.8,1,true,
3847,,data/se/udonge/3847.wav,0.7,1,true,
3848,,data/se/common/h003.wav,0.9,1,true,
3849,,data/se/udonge/3849.wav,0.9,1,true,
3850,,data/se/udonge/3850.wav,0.9,1,true,
3851,,data/se/common/s004_3.wav,0.9,1,true,
