key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
4600,,data/se/jyoon/4600.wav,0.9,1,true,
4601,,data/se/common/h001.wav,0.9,1,true,
4602,,data/se/jyoon/4602.wav,0.9,1,true,
4603,,data/se/common/h003.wav,0.9,1,true,
4604,,data/se/jyoon/4604.wav,0.9,1,true,
4605,,data/se/common/h003.wav,0.9,1,true,
4606,,data/se/jyoon/4606.wav,0.9,1,true,
4607,,data/se/common/h002.wav,0.9,1,true,
4608,,data/se/common/h003.wav,0.9,1,true,
4609,,data/se/jyoon/4609.wav,0.8,1,true,
4610,,data/se/common/h003.wav,0.9,1,true,
4611,,data/se/jyoon/4611.wav,0.9,1,true,
4612,,data/se/common/h003.wav,0.9,1,true,
4613,,data/se/jyoon/4613.wav,0.9,1,true,
4614,,data/se/common/h003.wav,0.9,1,true,
4615,,data/se/jyoon/4615.wav,0.9,1,true,
4616,,data/se/common/h003.wav,0.9,1,true,
4617,,data/se/jyoon/4617.wav,0.9,1,true,
4618,,data/se/common/h003.wav,0.9,1,true,
4619,,data/se/jyoon/4619.wav,0.6,1,true,
4620,,data/se/jyoon/4611.wav,0.8,1,true,
4621,,data/se/common/h003.wav,0.9,1,true,
4622,,data/se/jyoon/4622.wav,0.9,1,true,
4623,,data/se/common/s003.wav,1,1,true,
4624,,data/se/jyoon/4624.wav,0.9,1,true,
4625,,data/se/common/h003.wav,0.9,1,true,
4626,,data/se/jyoon/4626.wav,0.9,1,true,
4627,,data/se/jyoon/4627.wav,0.9,1,true,
4628,,data/se/jyoon/4628.wav,0.9,1,true,
4629,,data/se/jyoon/4629.wav,0.9,1,true,
4630,,data/se/jyoon/4630.wav,0.9,1,true,
4631,,data/se/jyoon/4631.wav,0.9,1,true,
4632,,data/se/jyoon/4632.wav,0.9,1,true,
4633,,data/se/jyoon/4633.wav,0.9,1,true,
4634,,data/se/common/h030.wav,1,1,true,
4635,,data/se/jyoon/4635.wav,0.8,1,true,
4636,,data/se/jyoon/4636.wav,0.9,1,true,
4637,,data/se/common/h003.wav,0.9,1,true,
4638,,data/se/jyoon/4638.wav,0.9,1,true,
4639,,data/se/jyoon/4639.wav,0.9,1,true,
4640,,data/se/jyoon/4640.wav,0.9,1,true,
4641,,data/se/jyoon/4641.wav,0.9,1,true,
4642,,data/se/common/h003.wav,0.9,1,true,
4643,,data/se/jyoon/4643.wav,0.9,1,true,
4644,,data/se/common/h003.wav,0.9,1,true,
4645,,data/se/jyoon/4645.wav,0.9,1,true,
4646,,data/se/common/h003.wav,0.9,1,true,
4647,,data/se/common/806.wav,0.9,1,true,
4648,,data/se/jyoon/4648.wav,0.9,1,true,
4649,,data/se/jyoon/4659.wav,0.9,1,true,
4650,,data/se/jyoon/4650.wav,0.9,1,true,
4651,,data/se/jyoon/4651.wav,0.6,1,true,
4652,,data/se/jyoon/4652.wav,0.6,1,true,
4653,,data/se/jyoon/4653.wav,1,1,true,
4654,,data/se/jyoon/4654.wav,0.9,1,true,
4655,,data/se/jyoon/4655.wav,0.9,1,true,
4656,,data/se/jyoon/4656.wav,0.9,1,true,
4657,,data/se/jyoon/4657.wav,0.9,1,true,
4658,,data/se/common/s003.wav,1,1,true,
4659,,data/se/jyoon/4659.wav,0.9,1,true,
4660,,data/se/jyoon/4660.wav,0.9,1,true,
4661,,data/se/jyoon/4661.wav,1,1,true,
4662,,data/se/common/h003.wav,0.9,1,true,
4663,,data/se/jyoon/4663.wav,0.9,1,true,
4664,,data/se/common/h003.wav,0.9,1,true,
4665,,data/se/jyoon/4665.wav,0.9,1,true,
4666,,data/se/jyoon/4604.wav,0.9,1,true,
4667,,data/se/common/h003.wav,0.9,1,true,
4668,,data/se/jyoon/4611.wav,0.9,1,true,
4669,,data/se/common/h003.wav,0.9,1,true,
4670,,data/se/jyoon/4624.wav,0.9,1,true,
4671,,data/se/common/h003.wav,0.9,1,true,
4672,,data/se/jyoon/4659.wav,0.9,1,true,
4673,,data/se/jyoon/4639.wav,0.9,1,true,
4674,,data/se/jyoon/4674.wav,0.9,1,true,
4675,,data/se/jyoon/4675.wav,0.9,1,true,
4676,,data/se/jyoon/4676.wav,0.9,1,true,
4677,,data/se/jyoon/4677.wav,0.9,1,true,
4678,,data/se/common/h002.wav,0.9,1,true,
4679,,data/se/jyoon/4679.wav,0.9,1,true,
4680,,data/se/jyoon/4680.wav,0.9,1,true,
4681,,data/se/jyoon/4681.wav,1,1,true,
4682,,data/se/jyoon/4682.wav,0.9,1,true,
4683,,data/se/jyoon/4683.wav,0.9,1,true,
4684,,data/se/jyoon/4684.wav,0.9,1,true,
4685,,data/se/jyoon/4685.wav,0.9,1,true,
4686,,data/se/jyoon/4686.wav,0.9,1,true,
