key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
2800,,data/se/kokoro/2800.wav,0.8,1,true,
2801,,data/se/common/h001.wav,0.9,1,true,
2802,,data/se/kokoro/2802.wav,0.9,1,true,
2803,,data/se/common/h002.wav,0.9,1,true,
2804,,data/se/kokoro/2804.wav,0.9,1,true,
2805,,data/se/common/h003.wav,0.9,1,true,
2806,,data/se/kokoro/2806.wav,0.9,1,true,
2807,,data/se/common/h003.wav,0.9,1,true,
2808,,data/se/kokoro/2808.wav,0.6,1,true,
2809,,data/se/common/h002.wav,0.9,1,true,
2810,,data/se/kokoro/2810.wav,0.6,1,true,
2811,,data/se/common/h030.wav,0.9,1,true,
2812,,data/se/kokoro/2812.wav,0.7,1,true,
2813,,data/se/kokoro/2813.wav,0.9,1,true,
2814,,data/se/kokoro/2800.wav,0.8,1,true,
2815,,data/se/common/h001.wav,0.9,1,true,
2816,,data/se/kokoro/2816.wav,0.7,1,true,
2817,,data/se/kokoro/2817.wav,1,1,true,
,,,,,,
1101,,data/se/kokoro/1101.wav,0.9,1,true,
,,,,,,
2820,,data/se/kokoro/2820.wav,0.7,1,true,
2821,,data/se/common/s022.wav,0.8,1,true,
2822,,data/se/kokoro/2822.wav,0.9,1,true,
2823,,data/se/common/s005_4.wav,1,1,true,
,,,,,,
2900,,data/se/kokoro/2900.wav,0.7,1,true,
2901,,data/se/common/h003.wav,0.9,1,true,
2902,,data/se/kokoro/2902.wav,0.9,1,true,
2903,,data/se/kokoro/2820.wav,0.7,1,true,
2904,,data/se/common/s022.wav,0.8,1,true,
2905,,data/se/kokoro/2905.wav,0.9,1,true,
2906,,data/se/common/s064.wav,0.9,1,true,
2907,,data/se/kokoro/2907.wav,0.9,1,true,
2908,,data/se/common/h053_2.wav,0.7,1,true,
,,,,,,
,,,,,,
2950,,data/se/kokoro/2950.wav,0.9,1,true,
2951,,data/se/common/s064.wav,0.8,1,true,
2952,,data/se/kokoro/2952.wav,1,1,true,
2953,,data/se/common/s064.wav,0.8,1,true,
,,,,,,
2990,,data/se/kokoro/2990.wav,0.7,1,true,
2991,,data/se/kokoro/2902.wav,0.9,1,true,
2992,,data/se/kokoro/2992.wav,0.9,1,true,
,,,,,,
2993,,data/se/kokoro/2993.wav,0.8,1,true,
2994,,data/se/kokoro/2994.wav,0.9,1,true,
2995,,data/se/common/s004_3.wav,1,1,true,
2996,,data/se/kokoro/2996.wav,0.9,1,true,
2997,,data/se/kokoro/2997.wav,0.9,1,true,
,,,,,,
2970,,data/se/kokoro/2970.wav,0.9,1,true,
2971,,data/se/common/s010_2.wav,0.9,1,true,
2972,,data/se/kokoro/2972.wav,0.9,1,true,
2973,,data/se/common/s010_2.wav,0.9,1,true,
2974,,data/se/kokoro/2900.wav,0.7,1,true,
2975,,data/se/kokoro/2975.wav,0.9,1,true,
2976,,data/se/common/h003.wav,0.9,1,true,
2977,,data/se/kokoro/2977.wav,0.9,1,true,
