key,name,path,volume,category,cue,info
type,string,string,float,integer,bool,string
,,,,,,
2400,,data/se/koishi/2400.wav,0.7,1,true,
2401,,data/se/common/h001.wav,0.9,1,true,
2402,,data/se/koishi/2402.wav,1,1,true,
2403,,data/se/koishi/2403.wav,0.9,1,true,
2404,,data/se/common/h002.wav,0.9,1,true,
2405,,data/se/koishi/2405.wav,0.7,1,true,
2406,,data/se/common/h030.wav,0.9,1,true,
2407,,data/se/koishi/2407.wav,0.5,1,true,
2408,,data/se/koishi/2408.wav,0.7,1,true,
2409,,data/se/common/h003.wav,0.9,1,true,
2410,,data/se/common/h029.wav,0.9,1,true,
2411,,data/se/koishi/2411.wav,0.7,1,true,
2412,,data/se/common/s025.wav,0.9,1,true,
2413,,data/se/koishi/2413.wav,0.7,1,true,
2414,,data/se/koishi/2414.wav,0.9,1,true,
2415,,data/se/koishi/2415.wav,0.8,1,true,
2416,,data/se/common/h068.wav,0.8,1,true,
2417,,data/se/koishi/2417.wav,0.8,1,true,
2418,,data/se/common/s050.wav,0.9,1,true,
2420,,data/se/koishi/2420.wav,0.7,1,true,
2421,,data/se/common/s002.wav,0.9,1,true,
2422,,data/se/koishi/2422.wav,0.9,1,true,
2423,,data/se/koishi/2423.wav,0.9,1,true,
2424,,data/se/common/s005_2.wav,0.9,1,true,
2425,,data/se/koishi/2425.wav,0.7,1,true,
,,,,,,
2430,,data/se/koishi/2430.wav,0.7,1,true,
2431,,data/se/koishi/2431.wav,0.7,1,true,
2432,,data/se/koishi/2432.wav,0.9,1,true,
2433,,data/se/koishi/2433.wav,0.9,1,true,
2434,,data/se/common/h030.wav,0.9,1,true,
2435,,data/se/koishi/2435.wav,0.7,1,true,
2436,,data/se/koishi/2436.wav,0.9,1,true,
2437,,data/se/koishi/2447.wav,0.9,1,true,
2438,,data/se/koishi/2438.wav,0.9,1,true,
2439,,data/se/koishi/2439.wav,0.9,1,true,
2440,,data/se/koishi/2440.wav,0.7,1,true,
2441,,data/se/koishi/2441.wav,0.9,1,true,
2442,,data/se/koishi/2442.wav,0.9,1,true,
2443,,data/se/koishi/2443.wav,0.9,1,true,
2444,,data/se/common/s005_2.wav,0.9,1,true,
2445,,data/se/koishi/2445.wav,0.9,1,true,
2446,,data/se/koishi/2446.wav,0.9,1,true,
2447,,data/se/koishi/2447.wav,0.9,1,true,
2448,,data/se/common/s064.wav,0.9,1,true,
,,,,,,
2450,,data/se/koishi/2450.wav,0.6,1,true,
2451,,data/se/koishi/2451.wav,0.5,1,true,
2452,,data/se/koishi/2452.wav,0.6,1,true,
2500,,data/se/koishi/2500.wav,1,1,true,
2501,,data/se/common/s010_2.wav,0.9,1,true,
2502,,data/se/koishi/2502.wav,1,1,true,
2503,,data/se/common/s010_2.wav,0.9,1,true,
2550,,data/se/koishi/2550.wav,0.9,1,true,
2551,,data/se/common/h030.wav,0.9,1,true,
2552,,data/se/koishi/2552.wav,0.9,1,true,
2553,,data/se/koishi/2553.wav,0.9,1,true,
2554,,data/se/common/h030.wav,0.9,1,true,
2555,,data/se/koishi/2555.wav,0.9,1,true,
2556,,data/se/koishi/2556.wav,1,1,true,
,,,,,,
,,,,,,
2590,,data/se/koishi/2590.wav,0.7,1,true,
2591,,data/se/koishi/2591.wav,0.7,1,true,
2592,,data/se/koishi/2592.wav,0.4,1,true,
2593,,data/se/koishi/2590.wav,0.9,1,true,
